"","Phage","Bacteria","Status"
"10340","P2T15_L-F-_1","T21_22",0
"10341","P2T15_L-F-_2","T21_22",0
"10342","P2T15_L-F-_3","T21_22",0
"10343","P2T15_L-C-_1","T21_22",0
"10344","P2T15_L-C-_2","T21_22",0
"10345","P2T15_L-C-_3","T21_22",0
"10346","P2T18_WT_1","T21_22",0
"10347","P2T18_WT_2","T21_22",0
"10348","P2T18_WT_3","T21_22",0
"10349","P2T18_C-F-_1","T21_22",0
"10350","P2T18_C-F-_2","T21_22",0
"10351","P2T18_C-F-_3","T21_22",0
"10352","P2T18_L-C-_1","T21_22",0
"10353","P2T18_L-C-_2","T21_22",0
"10354","P2T18_L-C-_3","T21_22",0
"10355","P2T21_WT_1","T21_22",0
"10356","P2T21_WT_2","T21_22",0
"10357","P2T21_WT_3","T21_22",0
"10358","P2T21_C-F-_1","T21_22",0
"10359","P2T21_C-F-_2","T21_22",0
"10360","P2T21_C-F-_3","T21_22",0
"10361","P2T21_L-F-_1","T21_22",0
"10362","P2T21_L-F-_2","T21_22",0
"10363","P2T21_L-F-_3","T21_22",0
"10364","P2T21_L-C-_1","T21_22",0
"10365","P2T21_L-C-_2","T21_22",0
"10366","P2T21_L-C-_3","T21_22",0
"10367","P2T24_WT_1","T21_22",0
"10368","P2T24_WT_2","T21_22",0
"10369","P2T24_WT_3","T21_22",0
"10370","P2T24_C-F-_1","T21_22",0
"10371","P2T24_C-F-_2","T21_22",0
"10372","P2T24_C-F-_3","T21_22",0
"10373","P2T24_L-C-_1","T21_22",0
"10374","P2T24_L-C-_2","T21_22",0
"10375","P2T24_L-C-_3","T21_22",0
"10376","P2T3_WT_1","T21_23",0
"10377","P2T3_WT_2","T21_23",0
"10378","P2T3_WT_3","T21_23",0
"10379","P2T3_C-F-_1","T21_23",0
"10380","P2T3_C-F-_2","T21_23",0
"10381","P2T3_C-F-_3","T21_23",0
"10382","P2T3_L-F-_1","T21_23",0
"10383","P2T3_L-F-_2","T21_23",0
"10384","P2T3_L-F-_3","T21_23",0
"10385","P2T6_WT_1","T21_23",0
"10386","P2T6_WT_2","T21_23",0
"10387","P2T6_WT_3","T21_23",0
"10388","P2T6_C-F-_1","T21_23",0
"10389","P2T6_C-F-_2","T21_23",0
"10390","P2T6_C-F-_3","T21_23",0
"10391","P2T6_L-F-_1","T21_23",0
"10392","P2T6_L-F-_2","T21_23",0
"10393","P2T6_L-F-_3","T21_23",0
"10394","P2T9_WT_1","T21_23",0
"10395","P2T9_WT_2","T21_23",0
"10396","P2T9_WT_3","T21_23",0
"10397","P2T9_C-F-_1","T21_23",0
"10398","P2T9_C-F-_2","T21_23",0
"10399","P2T9_C-F-_3","T21_23",0
"10400","P2T9_L-F-_1","T21_23",0
"10401","P2T9_L-F-_2","T21_23",0
"10402","P2T9_L-F-_3","T21_23",0
"10403","P2T9_L-C-_1","T21_23",0
"10404","P2T9_L-C-_2","T21_23",0
"10405","P2T9_L-C-_3","T21_23",0
"10406","P2T12_WT_1","T21_23",0
"10407","P2T12_WT_2","T21_23",0
"10408","P2T12_WT_3","T21_23",0
"10409","P2T12_C-F-_1","T21_23",0
"10410","P2T12_C-F-_2","T21_23",0
"10411","P2T12_L-F-_1","T21_23",0
"10412","P2T12_L-F-_2","T21_23",0
"10413","P2T12_L-F-_3","T21_23",0
"10414","P2T12_L-C-_1","T21_23",0
"10415","P2T12_L-C-_2","T21_23",0
"10416","P2T12_L-C-_3","T21_23",0
"10417","P2T15_WT_1","T21_23",0
"10418","P2T15_WT_2","T21_23",0
"10419","P2T15_WT_3","T21_23",0
"10420","P2T15_C-F-_1","T21_23",0
"10421","P2T15_C-F-_2","T21_23",0
"10422","P2T15_C-F-_3","T21_23",0
"10423","P2T15_L-F-_1","T21_23",0
"10424","P2T15_L-F-_2","T21_23",0
"10425","P2T15_L-F-_3","T21_23",0
"10426","P2T15_L-C-_1","T21_23",0
"10427","P2T15_L-C-_2","T21_23",0
"10428","P2T15_L-C-_3","T21_23",0
"10429","P2T18_WT_1","T21_23",0
"10430","P2T18_WT_2","T21_23",0
"10431","P2T18_WT_3","T21_23",0
"10432","P2T18_C-F-_1","T21_23",0
"10433","P2T18_C-F-_2","T21_23",0
"10434","P2T18_C-F-_3","T21_23",0
"10435","P2T18_L-C-_1","T21_23",0
"10436","P2T18_L-C-_2","T21_23",0
"10437","P2T18_L-C-_3","T21_23",0
"10438","P2T21_WT_1","T21_23",0
"10439","P2T21_WT_2","T21_23",0
"10440","P2T21_WT_3","T21_23",0
"10441","P2T21_C-F-_1","T21_23",0
"10442","P2T21_C-F-_2","T21_23",0
"10443","P2T21_C-F-_3","T21_23",0
"10444","P2T21_L-F-_1","T21_23",0
"10445","P2T21_L-F-_2","T21_23",0
"10446","P2T21_L-F-_3","T21_23",0
"10447","P2T21_L-C-_1","T21_23",0
"10448","P2T21_L-C-_2","T21_23",0
"10449","P2T21_L-C-_3","T21_23",0
"10450","P2T24_WT_1","T21_23",0
"10451","P2T24_WT_2","T21_23",0
"10452","P2T24_WT_3","T21_23",0
"10453","P2T24_C-F-_1","T21_23",0
"10454","P2T24_C-F-_2","T21_23",0
"10455","P2T24_C-F-_3","T21_23",1
"10456","P2T24_L-C-_1","T21_23",0
"10457","P2T24_L-C-_2","T21_23",0
"10458","P2T24_L-C-_3","T21_23",0
"10459","P2T3_WT_1","T21_24",0
"10460","P2T3_WT_2","T21_24",0
"10461","P2T3_WT_3","T21_24",0
"10462","P2T3_C-F-_1","T21_24",0
"10463","P2T3_C-F-_2","T21_24",0
"10464","P2T3_C-F-_3","T21_24",0
"10465","P2T3_L-F-_1","T21_24",0
"10466","P2T3_L-F-_2","T21_24",0
"10467","P2T3_L-F-_3","T21_24",0
"10468","P2T6_WT_1","T21_24",0
"10469","P2T6_WT_2","T21_24",0
"10470","P2T6_WT_3","T21_24",0
"10471","P2T6_C-F-_1","T21_24",0
"10472","P2T6_C-F-_2","T21_24",0
"10473","P2T6_C-F-_3","T21_24",0
"10474","P2T6_L-F-_1","T21_24",0
"10475","P2T6_L-F-_2","T21_24",0
"10476","P2T6_L-F-_3","T21_24",0
"10477","P2T9_WT_1","T21_24",0
"10478","P2T9_WT_2","T21_24",0
"10479","P2T9_WT_3","T21_24",0
"10480","P2T9_C-F-_1","T21_24",0
"10481","P2T9_C-F-_2","T21_24",0
"10482","P2T9_C-F-_3","T21_24",0
"10483","P2T9_L-F-_1","T21_24",0
"10484","P2T9_L-F-_2","T21_24",0
"10485","P2T9_L-F-_3","T21_24",0
"10486","P2T9_L-C-_1","T21_24",0
"10487","P2T9_L-C-_2","T21_24",0
"10488","P2T9_L-C-_3","T21_24",0
"10489","P2T12_WT_1","T21_24",0
"10490","P2T12_WT_2","T21_24",0
"10491","P2T12_WT_3","T21_24",0
"10492","P2T12_C-F-_1","T21_24",0
"10493","P2T12_C-F-_2","T21_24",0
"10494","P2T12_L-F-_1","T21_24",0
"10495","P2T12_L-F-_2","T21_24",0
"10496","P2T12_L-F-_3","T21_24",0
"10497","P2T12_L-C-_1","T21_24",0
"10498","P2T12_L-C-_2","T21_24",0
"10499","P2T12_L-C-_3","T21_24",0
"10500","P2T15_WT_1","T21_24",0
"10501","P2T15_WT_2","T21_24",0
"10502","P2T15_WT_3","T21_24",0
"10503","P2T15_C-F-_1","T21_24",0
"10504","P2T15_C-F-_2","T21_24",0
"10505","P2T15_C-F-_3","T21_24",0
"10506","P2T15_L-F-_1","T21_24",0
"10507","P2T15_L-F-_2","T21_24",0
"10508","P2T15_L-F-_3","T21_24",0
"10509","P2T15_L-C-_1","T21_24",0
"10510","P2T15_L-C-_2","T21_24",0
"10511","P2T15_L-C-_3","T21_24",0
"10512","P2T18_WT_1","T21_24",0
"10513","P2T18_WT_2","T21_24",0
"10514","P2T18_WT_3","T21_24",0
"10515","P2T18_C-F-_1","T21_24",0
"10516","P2T18_C-F-_2","T21_24",0
"10517","P2T18_C-F-_3","T21_24",0
"10518","P2T18_L-C-_1","T21_24",0
"10519","P2T18_L-C-_2","T21_24",0
"10520","P2T18_L-C-_3","T21_24",0
"10521","P2T21_WT_1","T21_24",0
"10522","P2T21_WT_2","T21_24",0
"10523","P2T21_WT_3","T21_24",0
"10524","P2T21_C-F-_1","T21_24",0
"10525","P2T21_C-F-_2","T21_24",0
"10526","P2T21_C-F-_3","T21_24",0
"10527","P2T21_L-F-_1","T21_24",0
"10528","P2T21_L-F-_2","T21_24",0
"10529","P2T21_L-F-_3","T21_24",0
"10530","P2T21_L-C-_1","T21_24",0
"10531","P2T21_L-C-_2","T21_24",0
"10532","P2T21_L-C-_3","T21_24",0
"10533","P2T24_WT_1","T21_24",0
"10534","P2T24_WT_2","T21_24",0
"10535","P2T24_WT_3","T21_24",0
"10536","P2T24_C-F-_1","T21_24",0
"10537","P2T24_C-F-_2","T21_24",0
"10538","P2T24_C-F-_3","T21_24",0
"10539","P2T24_L-C-_1","T21_24",0
"10540","P2T24_L-C-_2","T21_24",0
"10541","P2T24_L-C-_3","T21_24",0
"10542","P2T3_WT_1","T21_25",0
"10543","P2T3_WT_2","T21_25",0
"10544","P2T3_WT_3","T21_25",0
"10545","P2T3_C-F-_1","T21_25",0
"10546","P2T3_C-F-_2","T21_25",0
"10547","P2T3_C-F-_3","T21_25",0
"10548","P2T3_L-F-_1","T21_25",0
"10549","P2T3_L-F-_2","T21_25",0
"10550","P2T3_L-F-_3","T21_25",0
"10551","P2T6_WT_1","T21_25",0
"10552","P2T6_WT_2","T21_25",0
"10553","P2T6_WT_3","T21_25",0
"10554","P2T6_C-F-_1","T21_25",0
"10555","P2T6_C-F-_2","T21_25",0
"10556","P2T6_C-F-_3","T21_25",0
"10557","P2T6_L-F-_1","T21_25",0
"10558","P2T6_L-F-_2","T21_25",0
"10559","P2T6_L-F-_3","T21_25",0
"10560","P2T9_WT_1","T21_25",0
"10561","P2T9_WT_2","T21_25",0
"10562","P2T9_WT_3","T21_25",0
"10563","P2T9_C-F-_1","T21_25",0
"10564","P2T9_C-F-_2","T21_25",0
"10565","P2T9_C-F-_3","T21_25",0
"10566","P2T9_L-F-_1","T21_25",0
"10567","P2T9_L-F-_2","T21_25",0
"10568","P2T9_L-F-_3","T21_25",0
"10569","P2T9_L-C-_1","T21_25",0
"10570","P2T9_L-C-_2","T21_25",0
"10571","P2T9_L-C-_3","T21_25",0
"10572","P2T12_WT_1","T21_25",0
"10573","P2T12_WT_2","T21_25",0
"10574","P2T12_WT_3","T21_25",0
"10575","P2T12_C-F-_1","T21_25",0
"10576","P2T12_C-F-_2","T21_25",0
"10577","P2T12_L-F-_1","T21_25",0
"10578","P2T12_L-F-_2","T21_25",0
"10579","P2T12_L-F-_3","T21_25",0
"10580","P2T12_L-C-_1","T21_25",0
"10581","P2T12_L-C-_2","T21_25",0
"10582","P2T12_L-C-_3","T21_25",0
"10583","P2T15_WT_1","T21_25",0
"10584","P2T15_WT_2","T21_25",0
"10585","P2T15_WT_3","T21_25",0
"10586","P2T15_C-F-_1","T21_25",0
"10587","P2T15_C-F-_2","T21_25",0
"10588","P2T15_C-F-_3","T21_25",0
"10589","P2T15_L-F-_1","T21_25",0
"10590","P2T15_L-F-_2","T21_25",0
"10591","P2T15_L-F-_3","T21_25",0
"10592","P2T15_L-C-_1","T21_25",0
"10593","P2T15_L-C-_2","T21_25",0
"10594","P2T15_L-C-_3","T21_25",0
"10595","P2T18_WT_1","T21_25",0
"10596","P2T18_WT_2","T21_25",0
"10597","P2T18_WT_3","T21_25",0
"10598","P2T18_C-F-_1","T21_25",0
"10599","P2T18_C-F-_2","T21_25",0
"10600","P2T18_C-F-_3","T21_25",0
"10601","P2T18_L-C-_1","T21_25",0
"10602","P2T18_L-C-_2","T21_25",0
"10603","P2T18_L-C-_3","T21_25",0
"10604","P2T21_WT_1","T21_25",0
"10605","P2T21_WT_2","T21_25",0
"10606","P2T21_WT_3","T21_25",0
"10607","P2T21_C-F-_1","T21_25",0
"10608","P2T21_C-F-_2","T21_25",0
"10609","P2T21_C-F-_3","T21_25",0
"10610","P2T21_L-F-_1","T21_25",0
"10611","P2T21_L-F-_2","T21_25",0
"10612","P2T21_L-F-_3","T21_25",0
"10613","P2T21_L-C-_1","T21_25",0
"10614","P2T21_L-C-_2","T21_25",0
"10615","P2T21_L-C-_3","T21_25",0
"10616","P2T24_WT_1","T21_25",0
"10617","P2T24_WT_2","T21_25",0
"10618","P2T24_WT_3","T21_25",0
"10619","P2T24_C-F-_1","T21_25",0
"10620","P2T24_C-F-_2","T21_25",0
"10621","P2T24_C-F-_3","T21_25",0
"10622","P2T24_L-C-_1","T21_25",0
"10623","P2T24_L-C-_2","T21_25",0
"10624","P2T24_L-C-_3","T21_25",0
"10625","P2T3_WT_1","T24_1",0
"10626","P2T3_WT_2","T24_1",0
"10627","P2T3_WT_3","T24_1",0
"10628","P2T3_C-F-_1","T24_1",0
"10629","P2T3_C-F-_2","T24_1",0
"10630","P2T3_C-F-_3","T24_1",0
"10631","P2T3_L-F-_1","T24_1",0
"10632","P2T3_L-F-_2","T24_1",0
"10633","P2T3_L-F-_3","T24_1",0
"10634","P2T6_WT_1","T24_1",0
"10635","P2T6_WT_2","T24_1",0
"10636","P2T6_WT_3","T24_1",0
"10637","P2T6_C-F-_1","T24_1",0
"10638","P2T6_C-F-_2","T24_1",0
"10639","P2T6_C-F-_3","T24_1",0
"10640","P2T6_L-F-_1","T24_1",0
"10641","P2T6_L-F-_2","T24_1",0
"10642","P2T6_L-F-_3","T24_1",0
"10643","P2T9_WT_1","T24_1",0
"10644","P2T9_WT_2","T24_1",0
"10645","P2T9_WT_3","T24_1",0
"10646","P2T9_C-F-_1","T24_1",0
"10647","P2T9_C-F-_2","T24_1",0
"10648","P2T9_C-F-_3","T24_1",0
"10649","P2T9_L-F-_1","T24_1",0
"10650","P2T9_L-F-_2","T24_1",0
"10651","P2T9_L-F-_3","T24_1",0
"10652","P2T9_L-C-_1","T24_1",0
"10653","P2T9_L-C-_2","T24_1",0
"10654","P2T9_L-C-_3","T24_1",0
"10655","P2T12_WT_1","T24_1",0
"10656","P2T12_WT_2","T24_1",0
"10657","P2T12_WT_3","T24_1",0
"10658","P2T12_C-F-_1","T24_1",0
"10659","P2T12_C-F-_2","T24_1",0
"10660","P2T12_L-F-_1","T24_1",0
"10661","P2T12_L-F-_2","T24_1",0
"10662","P2T12_L-F-_3","T24_1",0
"10663","P2T12_L-C-_1","T24_1",0
"10664","P2T12_L-C-_2","T24_1",0
"10665","P2T12_L-C-_3","T24_1",0
"10666","P2T15_WT_1","T24_1",0
"10667","P2T15_WT_2","T24_1",0
"10668","P2T15_WT_3","T24_1",0
"10669","P2T15_C-F-_1","T24_1",0
"10670","P2T15_C-F-_2","T24_1",0
"10671","P2T15_C-F-_3","T24_1",0
"10672","P2T15_L-F-_1","T24_1",0
"10673","P2T15_L-F-_2","T24_1",0
"10674","P2T15_L-F-_3","T24_1",0
"10675","P2T15_L-C-_1","T24_1",0
"10676","P2T15_L-C-_2","T24_1",0
"10677","P2T15_L-C-_3","T24_1",0
"10678","P2T18_WT_1","T24_1",0
"10679","P2T18_WT_2","T24_1",0
"10680","P2T18_WT_3","T24_1",0
"10681","P2T18_C-F-_1","T24_1",0
"10682","P2T18_C-F-_2","T24_1",0
"10683","P2T18_C-F-_3","T24_1",0
"10684","P2T18_L-C-_1","T24_1",0
"10685","P2T18_L-C-_2","T24_1",0
"10686","P2T18_L-C-_3","T24_1",0
"10687","P2T21_WT_1","T24_1",0
"10688","P2T21_WT_2","T24_1",0
"10689","P2T21_WT_3","T24_1",0
"10690","P2T21_C-F-_1","T24_1",0
"10691","P2T21_C-F-_2","T24_1",0
"10692","P2T21_C-F-_3","T24_1",0
"10693","P2T21_L-F-_1","T24_1",0
"10694","P2T21_L-F-_2","T24_1",0
"10695","P2T21_L-F-_3","T24_1",0
"10696","P2T21_L-C-_1","T24_1",0
"10697","P2T21_L-C-_2","T24_1",0
"10698","P2T21_L-C-_3","T24_1",0
"10699","P2T24_WT_1","T24_1",0
"10700","P2T24_WT_2","T24_1",0
"10701","P2T24_WT_3","T24_1",0
"10702","P2T24_C-F-_1","T24_1",0
"10703","P2T24_C-F-_2","T24_1",0
"10704","P2T24_C-F-_3","T24_1",0
"10705","P2T24_L-C-_1","T24_1",0
"10706","P2T24_L-C-_2","T24_1",0
"10707","P2T24_L-C-_3","T24_1",0
"10708","P2T3_WT_1","T24_2",0
"10709","P2T3_WT_2","T24_2",0
"10710","P2T3_WT_3","T24_2",0
"10711","P2T3_C-F-_1","T24_2",0
"10712","P2T3_C-F-_2","T24_2",0
"10713","P2T3_C-F-_3","T24_2",0
"10714","P2T3_L-F-_1","T24_2",0
"10715","P2T3_L-F-_2","T24_2",0
"10716","P2T3_L-F-_3","T24_2",0
"10717","P2T6_WT_1","T24_2",0
"10718","P2T6_WT_2","T24_2",0
"10719","P2T6_WT_3","T24_2",0
"10720","P2T6_C-F-_1","T24_2",0
"10721","P2T6_C-F-_2","T24_2",0
"10722","P2T6_C-F-_3","T24_2",0
"10723","P2T6_L-F-_1","T24_2",0
"10724","P2T6_L-F-_2","T24_2",0
"10725","P2T6_L-F-_3","T24_2",0
"10726","P2T9_WT_1","T24_2",0
"10727","P2T9_WT_2","T24_2",0
"10728","P2T9_WT_3","T24_2",0
"10729","P2T9_C-F-_1","T24_2",0
"10730","P2T9_C-F-_2","T24_2",0
"10731","P2T9_C-F-_3","T24_2",0
"10732","P2T9_L-F-_1","T24_2",0
"10733","P2T9_L-F-_2","T24_2",0
"10734","P2T9_L-F-_3","T24_2",0
"10735","P2T9_L-C-_1","T24_2",0
"10736","P2T9_L-C-_2","T24_2",0
"10737","P2T9_L-C-_3","T24_2",0
"10738","P2T12_WT_1","T24_2",0
"10739","P2T12_WT_2","T24_2",0
"10740","P2T12_WT_3","T24_2",0
"10741","P2T12_C-F-_1","T24_2",0
"10742","P2T12_C-F-_2","T24_2",0
"10743","P2T12_L-F-_1","T24_2",0
"10744","P2T12_L-F-_2","T24_2",0
"10745","P2T12_L-F-_3","T24_2",0
"10746","P2T12_L-C-_1","T24_2",0
"10747","P2T12_L-C-_2","T24_2",0
"10748","P2T12_L-C-_3","T24_2",0
"10749","P2T15_WT_1","T24_2",1
"10750","P2T15_WT_2","T24_2",0
"10751","P2T15_WT_3","T24_2",0
"10752","P2T15_C-F-_1","T24_2",1
"10753","P2T15_C-F-_2","T24_2",1
"10754","P2T15_C-F-_3","T24_2",1
"10755","P2T15_L-F-_1","T24_2",0
"10756","P2T15_L-F-_2","T24_2",0
"10757","P2T15_L-F-_3","T24_2",0
"10758","P2T15_L-C-_1","T24_2",0
"10759","P2T15_L-C-_2","T24_2",0
"10760","P2T15_L-C-_3","T24_2",0
"10761","P2T18_WT_1","T24_2",1
"10762","P2T18_WT_2","T24_2",1
"10763","P2T18_WT_3","T24_2",1
"10764","P2T18_C-F-_1","T24_2",1
"10765","P2T18_C-F-_2","T24_2",1
"10766","P2T18_C-F-_3","T24_2",1
"10767","P2T18_L-C-_1","T24_2",1
"10768","P2T18_L-C-_2","T24_2",1
"10769","P2T18_L-C-_3","T24_2",1
"10770","P2T21_WT_1","T24_2",0
"10771","P2T21_WT_2","T24_2",0
"10772","P2T21_WT_3","T24_2",0
"10773","P2T21_C-F-_1","T24_2",0
"10774","P2T21_C-F-_2","T24_2",0
"10775","P2T21_C-F-_3","T24_2",0
"10776","P2T21_L-F-_1","T24_2",0
"10777","P2T21_L-F-_2","T24_2",0
"10778","P2T21_L-F-_3","T24_2",0
"10779","P2T21_L-C-_1","T24_2",0
"10780","P2T21_L-C-_2","T24_2",0
"10781","P2T21_L-C-_3","T24_2",0
"10782","P2T24_WT_1","T24_2",1
"10783","P2T24_WT_2","T24_2",0
"10784","P2T24_WT_3","T24_2",0
"10785","P2T24_C-F-_1","T24_2",1
"10786","P2T24_C-F-_2","T24_2",1
"10787","P2T24_C-F-_3","T24_2",1
"10788","P2T24_L-C-_1","T24_2",0
"10789","P2T24_L-C-_2","T24_2",0
"10790","P2T24_L-C-_3","T24_2",0
"10791","P2T3_WT_1","T24_3",0
"10792","P2T3_WT_2","T24_3",0
"10793","P2T3_WT_3","T24_3",0
"10794","P2T3_C-F-_1","T24_3",0
"10795","P2T3_C-F-_2","T24_3",0
"10796","P2T3_C-F-_3","T24_3",0
"10797","P2T3_L-F-_1","T24_3",0
"10798","P2T3_L-F-_2","T24_3",0
"10799","P2T3_L-F-_3","T24_3",0
"10800","P2T6_WT_1","T24_3",0
"10801","P2T6_WT_2","T24_3",0
"10802","P2T6_WT_3","T24_3",0
"10803","P2T6_C-F-_1","T24_3",0
"10804","P2T6_C-F-_2","T24_3",0
"10805","P2T6_C-F-_3","T24_3",0
"10806","P2T6_L-F-_1","T24_3",0
"10807","P2T6_L-F-_2","T24_3",0
"10808","P2T6_L-F-_3","T24_3",0
"10809","P2T9_WT_1","T24_3",0
"10810","P2T9_WT_2","T24_3",0
"10811","P2T9_WT_3","T24_3",0
"10812","P2T9_C-F-_1","T24_3",0
"10813","P2T9_C-F-_2","T24_3",0
"10814","P2T9_C-F-_3","T24_3",0
"10815","P2T9_L-F-_1","T24_3",0
"10816","P2T9_L-F-_2","T24_3",0
"10817","P2T9_L-F-_3","T24_3",0
"10818","P2T9_L-C-_1","T24_3",0
"10819","P2T9_L-C-_2","T24_3",0
"10820","P2T9_L-C-_3","T24_3",0
"10821","P2T12_WT_1","T24_3",0
"10822","P2T12_WT_2","T24_3",0
"10823","P2T12_WT_3","T24_3",0
"10824","P2T12_C-F-_1","T24_3",0
"10825","P2T12_C-F-_2","T24_3",0
"10826","P2T12_L-F-_1","T24_3",0
"10827","P2T12_L-F-_2","T24_3",0
"10828","P2T12_L-F-_3","T24_3",0
"10829","P2T12_L-C-_1","T24_3",0
"10830","P2T12_L-C-_2","T24_3",0
"10831","P2T12_L-C-_3","T24_3",0
"10832","P2T15_WT_1","T24_3",0
"10833","P2T15_WT_2","T24_3",0
"10834","P2T15_WT_3","T24_3",0
"10835","P2T15_C-F-_1","T24_3",0
"10836","P2T15_C-F-_2","T24_3",0
"10837","P2T15_C-F-_3","T24_3",0
"10838","P2T15_L-F-_1","T24_3",0
"10839","P2T15_L-F-_2","T24_3",0
"10840","P2T15_L-F-_3","T24_3",0
"10841","P2T15_L-C-_1","T24_3",0
"10842","P2T15_L-C-_2","T24_3",0
"10843","P2T15_L-C-_3","T24_3",0
"10844","P2T18_WT_1","T24_3",1
"10845","P2T18_WT_2","T24_3",1
"10846","P2T18_WT_3","T24_3",1
"10847","P2T18_C-F-_1","T24_3",1
"10848","P2T18_C-F-_2","T24_3",1
"10849","P2T18_C-F-_3","T24_3",1
"10850","P2T18_L-C-_1","T24_3",1
"10851","P2T18_L-C-_2","T24_3",1
"10852","P2T18_L-C-_3","T24_3",1
"10853","P2T21_WT_1","T24_3",0
"10854","P2T21_WT_2","T24_3",0
"10855","P2T21_WT_3","T24_3",0
"10856","P2T21_C-F-_1","T24_3",0
"10857","P2T21_C-F-_2","T24_3",0
"10858","P2T21_C-F-_3","T24_3",0
"10859","P2T21_L-F-_1","T24_3",0
"10860","P2T21_L-F-_2","T24_3",0
"10861","P2T21_L-F-_3","T24_3",0
"10862","P2T21_L-C-_1","T24_3",0
"10863","P2T21_L-C-_2","T24_3",0
"10864","P2T21_L-C-_3","T24_3",0
"10865","P2T24_WT_1","T24_3",1
"10866","P2T24_WT_2","T24_3",0
"10867","P2T24_WT_3","T24_3",0
"10868","P2T24_C-F-_1","T24_3",1
"10869","P2T24_C-F-_2","T24_3",1
"10870","P2T24_C-F-_3","T24_3",1
"10871","P2T24_L-C-_1","T24_3",0
"10872","P2T24_L-C-_2","T24_3",0
"10873","P2T24_L-C-_3","T24_3",0
"10874","P2T3_WT_1","T24_4",0
"10875","P2T3_WT_2","T24_4",0
"10876","P2T3_WT_3","T24_4",0
"10877","P2T3_C-F-_1","T24_4",0
"10878","P2T3_C-F-_2","T24_4",0
"10879","P2T3_C-F-_3","T24_4",0
"10880","P2T3_L-F-_1","T24_4",0
"10881","P2T3_L-F-_2","T24_4",0
"10882","P2T3_L-F-_3","T24_4",0
"10883","P2T6_WT_1","T24_4",0
"10884","P2T6_WT_2","T24_4",0
"10885","P2T6_WT_3","T24_4",0
"10886","P2T6_C-F-_1","T24_4",0
"10887","P2T6_C-F-_2","T24_4",0
"10888","P2T6_C-F-_3","T24_4",0
"10889","P2T6_L-F-_1","T24_4",0
"10890","P2T6_L-F-_2","T24_4",0
"10891","P2T6_L-F-_3","T24_4",0
"10892","P2T9_WT_1","T24_4",0
"10893","P2T9_WT_2","T24_4",0
"10894","P2T9_WT_3","T24_4",0
"10895","P2T9_C-F-_1","T24_4",0
"10896","P2T9_C-F-_2","T24_4",0
"10897","P2T9_C-F-_3","T24_4",0
"10898","P2T9_L-F-_1","T24_4",0
"10899","P2T9_L-F-_2","T24_4",0
"10900","P2T9_L-F-_3","T24_4",0
"10901","P2T9_L-C-_1","T24_4",0
"10902","P2T9_L-C-_2","T24_4",0
"10903","P2T9_L-C-_3","T24_4",0
"10904","P2T12_WT_1","T24_4",0
"10905","P2T12_WT_2","T24_4",0
"10906","P2T12_WT_3","T24_4",0
"10907","P2T12_C-F-_1","T24_4",0
"10908","P2T12_C-F-_2","T24_4",0
"10909","P2T12_L-F-_1","T24_4",0
"10910","P2T12_L-F-_2","T24_4",0
"10911","P2T12_L-F-_3","T24_4",0
"10912","P2T12_L-C-_1","T24_4",0
"10913","P2T12_L-C-_2","T24_4",0
"10914","P2T12_L-C-_3","T24_4",0
"10915","P2T15_WT_1","T24_4",1
"10916","P2T15_WT_2","T24_4",0
"10917","P2T15_WT_3","T24_4",0
"10918","P2T15_C-F-_1","T24_4",0
"10919","P2T15_C-F-_2","T24_4",1
"10920","P2T15_C-F-_3","T24_4",1
"10921","P2T15_L-F-_1","T24_4",0
"10922","P2T15_L-F-_2","T24_4",0
"10923","P2T15_L-F-_3","T24_4",0
"10924","P2T15_L-C-_1","T24_4",0
"10925","P2T15_L-C-_2","T24_4",0
"10926","P2T15_L-C-_3","T24_4",0
"10927","P2T18_WT_1","T24_4",1
"10928","P2T18_WT_2","T24_4",1
"10929","P2T18_WT_3","T24_4",1
"10930","P2T18_C-F-_1","T24_4",1
"10931","P2T18_C-F-_2","T24_4",1
"10932","P2T18_C-F-_3","T24_4",1
"10933","P2T18_L-C-_1","T24_4",1
"10934","P2T18_L-C-_2","T24_4",1
"10935","P2T18_L-C-_3","T24_4",1
"10936","P2T21_WT_1","T24_4",0
"10937","P2T21_WT_2","T24_4",0
"10938","P2T21_WT_3","T24_4",0
"10939","P2T21_C-F-_1","T24_4",0
"10940","P2T21_C-F-_2","T24_4",0
"10941","P2T21_C-F-_3","T24_4",0
"10942","P2T21_L-F-_1","T24_4",0
"10943","P2T21_L-F-_2","T24_4",0
"10944","P2T21_L-F-_3","T24_4",0
"10945","P2T21_L-C-_1","T24_4",0
"10946","P2T21_L-C-_2","T24_4",0
"10947","P2T21_L-C-_3","T24_4",0
"10948","P2T24_WT_1","T24_4",1
"10949","P2T24_WT_2","T24_4",0
"10950","P2T24_WT_3","T24_4",0
"10951","P2T24_C-F-_1","T24_4",1
"10952","P2T24_C-F-_2","T24_4",1
"10953","P2T24_C-F-_3","T24_4",1
"10954","P2T24_L-C-_1","T24_4",0
"10955","P2T24_L-C-_2","T24_4",0
"10956","P2T24_L-C-_3","T24_4",0
"10957","P2T3_WT_1","T24_5",0
"10958","P2T3_WT_2","T24_5",0
"10959","P2T3_WT_3","T24_5",0
"10960","P2T3_C-F-_1","T24_5",0
"10961","P2T3_C-F-_2","T24_5",0
"10962","P2T3_C-F-_3","T24_5",0
